1 K7/8/8/4k3/8/8/8/7Q w - - 0 1
2 8/8/8/8/8/8/7P/k6K w - - 0 1
3 8/8/8/6p1/8/8/5PPP/k6K w - - 0 1
4 8/5k2/5p2/8/8/5P2/3PPKP1/8 w - - 0 1
5 8/8/4k3/3pp3/8/8/2PPPPP1/4K3 w - - 0 1
6 K7/8/8/4k3/8/8/8/7R w - - 0 1
7 k7/8/5pp1/8/5PPP/8/8/K7 w - - 0 1
8 8/8/3pkp2/8/4K3/3P4/4PPP1/8 w - - 0 1
9 8/4k3/3ppp2/8/3PPP2/3PPP2/4K3/8 w - - 0 1
10 8/3bk3/2pppp2/8/4P3/3PKP2/3RQ3/8 w - - 0 1
11 4k3/3pp3/8/8/8/8/3BPR2/4K3 w - - 0 1
12 4k3/4p3/8/8/8/8/4KR2/8 w - - 0 1
13 2b1k3/3pp3/8/8/8/8/2PPPP2/2B1KB2 w - - 0 1
14 2b1k3/3ppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
15 8/7p/3k2p1/p4p2/P3p3/2P3PP/1P3P2/6K1 w - - 0 37
16 8/p6p/bb2kpp1/2p5/4K3/PPQ1PPPP/8/8 w - - 0 1
17 8/5p2/1p1k1B1p/p1p2B2/2P1P3/P3P1P1/1P4K1/8 w - - 0 1
18 4k3/2p1q2p/p2p1Bp1/3P4/8/8/P1P2PPP/5BK1 w - - 0 1
19 8/5kp1/2Q2b2/8/1p3P2/3PB1PP/4K3/8 w - - 0 1
20 1n2k3/3ppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
21 6k1/2p2p2/6p1/2Q3P1/5P2/1B1b4/P4KP1/8 w - - 0 1
22 6k1/5ppp/8/2Q3P1/5P1P/1B1b4/P4K2/8 w - - 0 1
23 8/1pkp4/1pp5/8/8/8/2NP4/2BK4 w - - 0 1
24 1kr3r1/ppp5/8/8/4K1R1/6R1/8/8 w - - 0 1
25 1n2k3/3ppp2/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
26 k7/8/2P5/K7/8/8/8/8 w - - 0 1
27 2b1k1n1/pppppppp/8/8/8/8/PPPPPPPP/R2QK2R w KQ - 0 1
28 8/4Q1bk/1p5p/p5p1/P1Pp2P1/1P3p1P/5P1K/8 w - - 0 1
29 4k3/8/3Kp3/1p1pPpP1/pP2p3/P3P3/4B3/8 w - - 0 1
30 2b1k3/3ppp2/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
31 8/1pkp4/1pp5/8/8/8/2NP4/2NK4 w - - 0 1
32 Q4b2/1p4k1/2p2p2/p1p5/P1P2P2/1P4PP/6K1/8 w - - 0 1
33 8/kpp2p2/p7/7p/8/2P1PpP1/PP4KP/8 w - - 0 33
34 8/p7/6p1/1P5p/P1p5/4k1P1/1K5P/8 w - - 0 48
35 2b1k3/3ppp2/8/8/8/8/PPPPPPPP/2B1K1N1 w - - 0 1
36 3b4/8/p3kp2/1p4p1/2p5/P1P4P/1PQ2PP1/5K2 w - - 0 1
37 2k5/p2b4/2p5/2p1Qp2/2Ppp3/8/PPK1P2P/8 w - - 0 1
38 8/p7/4p3/4p1kp/1Pp1P3/5P2/P4KP1/8 w - - 0 36
39 r3k3/4p3/8/8/8/8/PPPPPPPP/R3K2R w KQq - 0 1
40 1n2k3/3ppp2/8/8/8/8/PPPPPPPP/2B1K1N1 w - - 0 1
41 8/p4pk1/1p1Pp1pp/8/2P5/1P2PB2/P5PP/2K5 w - - 0 1
42 8/1k5p/p6B/2pP4/2Pp2P1/P2p3P/8/5K2 w - - 0 1
43 6k1/p7/5p1b/P7/1P3P2/1KPR1R2/8/8 w - - 0 1
44 8/p6p/1b2kpp1/2p5/4K3/PPR1PPPP/8/8 w - - 0 1
45 1n2k3/3ppp2/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
46 8/5pk1/1BP1p2p/3Qb1p1/p7/6PP/5P1K/8 w - - 0 1
47 8/8/Q3nk1p/5pp1/1p1P4/1P1BP3/P4KPP/8 w - - 0 1
48 r3k3/3pp3/8/8/8/8/PPPPPPPP/R3K2R w KQq - 0 1
49 4q1k1/1b5p/6p1/3pPp2/B2P4/2P1B2P/3R1RP1/6K1 w - - 0 1
50 2b1k3/3ppp2/8/8/8/8/PPPPPPPP/1N2KB2 w - - 0 1
51 8/6k1/4P3/6K1/8/8/8/8 w - - 0 1
52 7k/p7/6pp/8/3q4/4PPP1/PPP2K1P/8 w - - 0 1
53 4Q3/6pk/4pp1p/1P1b4/P3pP2/4B1P1/4B1KP/8 w - - 0 1
54 4kb2/8/5p2/2p2P2/2PpP3/3P1K2/3B4/8 w - - 0 1
55 2b1k3/2pppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
56 7k/7p/6pb/3Q4/P2p4/3P2K1/8/8 w - - 0 1
57 8/8/8/8/4k3/8/4K3/4Q3 w - - 0 1
58 r3k2r/1ppppp2/8/8/8/8/PPPPPPPP/R3K2R w KQkq - 0 1
59 8/1b3k2/p4ppp/1p1P4/8/P2RR2P/BP2KPP1/8 w - - 0 1
60 1n2k3/2pppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
61 7R/8/8/3k4/8/3K4/8/R7 w - - 0 1
62 6k1/8/4p3/P4p2/1P1P3p/3B1P1P/b2B1KP1/8 w - - 0 1
63 1nb1kbn1/pppppppp/8/8/8/8/PPPPPPPP/R2QK2R w KQ - 0 1
64 1k6/7P/6p1/8/p5P1/8/Pp4P1/6K1 w - - 0 1
65 1n2k3/2pppp2/8/8/8/8/PPPPPPPP/2B1K1N1 w - - 0 1
66 8/8/8/8/4k3/8/4K3/4R2R w - - 0 1
67 r3k3/2ppp3/8/8/8/8/PPPPPPPP/R3K2R w KQq - 0 1
68 r3k2r/1pppppp1/8/8/8/8/PPPPPPPP/R3K2R w KQkq - 0 1
69 8/8/8/5p1p/PK1k3p/8/5PP1/8 w - - 0 43
70 2b1k3/2pppp2/8/8/8/8/PPPPPPPP/2B1K1N1 w - - 0 1
71 4k1n1/pppppppp/8/8/8/8/PPPPPPPP/R2QK2R w KQ - 0 1
72 8/1p6/1p6/1P6/4Pp2/2P2Pk1/3K4/8 w - - 0 1
73 8/2p5/2p5/2Pp4/P2Pk3/8/8/1K6 w - - 0 47
74 8/8/8/8/1k6/2p2P2/4KP1P/8 w - - 0 52
75 2b1k3/2pppp2/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
76 8/3Pk2p/2p3p1/pn4N1/3P4/8/1P4PP/6K1 w - - 0 33
77 8/1pp1b3/p1p4p/4k3/4P2B/2P5/PP4P1/7K w - - 0 35
78 8/1p6/2k5/2Pp1p1p/P2K1PpP/P5P1/8/8 w - - 0 42
79 8/8/2p1k3/p5K1/1P4P1/P6P/8/8 w - - 0 46
80 1n2k3/2pppp2/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
81 8/8/6p1/1pPk3p/1p3p1P/P2K1P2/6P1/8 w - - 0 64
82 1r6/p2R3p/k7/2P2p2/1P6/4P1PP/1P3P2/2K5 w - - 0 32
83 8/5pkp/6p1/p1pR4/PP2r3/8/1P1K1R1P/8 w - - 0 38
84 4r3/2k5/7p/2p2p2/5R2/P1P5/1P1K1PPP/8 w - - 0 32
85 2b1k3/2pppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
86 8/1pkp4/1pp5/8/8/8/2QP4/2QK4 w - - 0 1
87 4r3/2pRPkp1/2p2p1p/2K2P2/Pp6/1P6/2P3PP/8 w - - 0 33
88 1n2k3/2pppp2/8/8/8/8/PPPPPPPP/2B1KB2 w - - 0 1
89 3r4/p6p/1pk2p2/8/8/2P5/PPK4P/4R1R1 w - - 0 29
90 r3k3/1pppp3/8/8/8/8/PPPPPPPP/R3K2R w KQq - 0 1
91 1n2k3/2pppp2/8/8/8/8/PPPPPPPP/2B1K1N1 w - - 0 1
92 8/1p4kp/p2p2p1/5P2/3R4/5P2/PP2K1PP/2r5 w - - 0 29
93 2b1k3/2pppp2/8/8/8/8/PPPPPPPP/2B1K1N1 w - - 0 1
94 1r6/5kp1/p1R4p/1p6/8/3P1P2/PPP3PP/6K1 w - - 0 34
95 8/2R5/6kp/6p1/8/1PP2P1P/4K1P1/2r5 w - - 0 36
96 2R5/4k3/5p1r/p7/3p4/3P2P1/2P1P2P/5RK1 w - - 0 33
97 2b1k3/2pppp2/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
98 r3k2r/1pppppp1/8/8/8/8/PPPPPPPP/R3K2R w KQkq - 0 1
99 8/2r2kpp/P7/5p2/4p3/8/5PPP/1R4K1 w - - 0 39
100 1n2k3/2pppp2/8/8/8/8/PPPPPPPP/1N2K1N1 w - - 0 1
